	contig_id	contig_name	contig_length	id	label	chromosome.Acidobacteria	chromosome.Actinobacteria	chromosome.Bacteroidetes	chromosome.Chlamydiae	chromosome.Chlorobi	chromosome.Chloroflexi	chromosome.Cyanobacteria	chromosome.DeinococcusThermus	chromosome.Firmicutes	chromosome.Fusobacteria	chromosome.Nitrospirae	chromosome.other	chromosome.Planctomycetes	chromosome.Proteobacteria	chromosome.Spirochaetes	chromosome.Tenericutes	chromosome.Thermotogae	chromosome.Verrucomicrobia	plasmid.Actinobacteria	plasmid.Bacteroidetes	plasmid.Chlamydiae	plasmid.Cyanobacteria	plasmid.DeinococcusThermus	plasmid.Firmicutes	plasmid.Fusobacteria	plasmid.other	plasmid.Proteobacteria	plasmid.Spirochaetes
335	335	contig_336	2036	13	chromosome.unclassified	0.00026103839627467096	0.0002461314434185624	0.3321203887462616	9.259631951863412e-06	0.003826039144769311	0.00155918812379241	4.487541716002852e-08	1.977395368157886e-05	2.2747201455786126e-07	4.495920791214303e-07	2.803763527481351e-05	0.00014843212557025254	1.6040017953855568e-06	0.6262198090553284	0.0007791539537720382	6.873859259570736e-09	4.5334095375437755e-06	0.00029613153310492635	3.204190761607606e-07	0.001230668742209673	2.301015484817981e-07	2.114029058475353e-07	2.2194900850536214e-07	2.590868142249292e-08	1.8250148059451021e-06	9.233091986970976e-06	0.033237043768167496	3.157395456199197e-09
336	336	contig_337	2034	23	unclassified.unclassified	1.377195894747274e-05	2.4465713067911565e-05	0.022660328075289726	0.13078059256076813	0.0004864573711529374	0.00020715181017294526	0.0015160114271566272	1.2161633094365243e-05	0.08749616891145706	0.0034160686191171408	0.0012317736400291324	0.0018170038238167763	0.00040208292193710804	0.0014705801149830222	0.004187213722616434	0.07449426501989365	0.0026752480771392584	0.0014876703498885036	2.774434335606202e-07	0.03652074560523033	0.031593404710292816	0.0393831692636013	7.751677003398072e-06	0.4281504154205322	0.0019007432274520397	0.013133940286934376	0.11275718361139297	0.0021734072361141443
337	337	contig_338	2023	8	unclassified.unclassified	0.0003348001919221133	0.000853948702570051	0.1660032868385315	0.0031134886667132378	0.0036504666786640882	0.0012778515229001641	0.0002736298192758113	0.0001863679353846237	0.17956413328647614	0.001553475740365684	0.004380456171929836	0.029119102284312248	0.0006036832346580923	0.0006048546056263149	0.02804803103208542	0.00017590478819329292	0.002757890848442912	0.0064136735163629055	9.434911044081673e-05	0.40823471546173096	0.0004344866902101785	0.0002512857608962804	0.00015492351667489856	0.14024686813354492	0.0011378376511856914	0.01862199418246746	0.0015131476102396846	0.0003953399427700788
338	338	contig_339	2019	14	unclassified.unclassified	0.00014450016897171736	0.0003372763458173722	0.0008741210331209004	0.004763702861964703	0.0010018075117841363	0.0029208736959844828	0.011311243288218975	0.04783392325043678	2.765937097137794e-05	0.0008272584527730942	0.0011736926389858127	0.05655798688530922	0.0053215897642076015	0.06361481547355652	0.2973496913909912	0.0006732907495461404	0.0013903192011639476	0.0026824132073670626	9.09747450350551e-06	0.0018906453624367714	0.02407742477953434	0.010901734232902527	0.013201110064983368	0.0017189396312460303	0.0017575309611856937	0.040222980082035065	0.34926021099090576	0.05815412104129791
339	339	contig_340	2012	14	chromosome.unclassified	0.005145723465830088	0.07902725785970688	0.06734216213226318	0.002336641773581505	0.028218185529112816	0.011740426532924175	0.00011167278717039153	0.0028010793030261993	0.0008323825895786285	0.00037165850517340004	0.00480016740038991	0.054901909083127975	0.0011048400774598122	0.33341535925865173	0.31104031205177307	3.336327790748328e-05	0.0028511465061455965	0.025795087218284607	2.272583697049413e-05	0.054353903979063034	0.00039409208693541586	0.00014582436415366828	0.00011619387805694714	0.004357718862593174	0.00035312407999299467	0.005023209843784571	0.0018224023515358567	0.0015415400266647339
340	340	contig_341	2011	13	unclassified.Proteobacteria	0.0010338978609070182	0.0008279730100184679	0.03739388659596443	0.00013719416165258735	0.002229836769402027	0.10691395401954651	2.5870111130643636e-05	0.0004798759473487735	1.5605748558300547e-05	5.8595342125045136e-06	6.893028330523521e-05	0.0007234608638100326	5.795630841021193e-06	0.42393383383750916	0.015237242914736271	5.078632057120558e-06	9.062628123501781e-06	0.0004004967340733856	6.70436065774993e-07	0.03289387747645378	8.898980922822375e-06	0.0001650700141908601	5.640718882204965e-06	2.377785676799249e-06	1.046158195094904e-05	0.0001091672747861594	0.37735578417778015	2.5461611130594974e-07
341	341	contig_342	2002	13	unclassified.Proteobacteria	1.5657135008950718e-05	0.00035013994784094393	1.0125524568138644e-05	0.00042678997851908207	0.0004301616281736642	5.520967533811927e-05	1.9794870240730233e-05	5.519284968613647e-06	0.027279889211058617	0.0001334585977019742	0.0008275657892227173	0.003226685104891658	0.00015033969248179346	0.5355091094970703	0.0004566694551613182	9.788296301849186e-05	0.0003009939391631633	0.0012154618743807077	5.989153578411788e-06	7.818916492396966e-05	0.00013158605725038797	1.0108517926710192e-05	6.887171366543043e-07	0.07909988611936569	0.00012883073941338807	0.0018673245795071125	0.34805503487586975	0.00011087942402809858
342	342	contig_343	2002	26	unclassified.unclassified	0.0007181810215115547	9.851183904174832e-07	0.3012889623641968	0.014077186584472656	0.0018995533464476466	0.0038611460477113724	0.0028714556246995926	5.4243369959294796e-05	1.2635697203222662e-05	0.002055078512057662	0.0018525049090385437	0.0021637019235640764	0.0028629146981984377	0.0005184048786759377	0.009628181345760822	0.0006227931007742882	0.025414353236556053	0.0010055269813165069	1.932135319293593e-06	0.1016782745718956	0.03416826203465462	0.039520978927612305	0.00030513087403960526	0.005039774347096682	0.002842332236468792	0.02717042714357376	0.41790834069252014	0.000456773181213066
343	343	contig_344	1992	13	chromosome.unclassified	0.005204997956752777	0.0007169214077293873	0.007389811333268881	0.006276287604123354	0.02322273701429367	0.015140976756811142	0.001509914523921907	0.003636961802840233	0.0004196524096187204	0.0006896661943756044	0.011013924144208431	0.016413582488894463	0.004073100630193949	0.2904316186904907	0.3308156728744507	7.6360534876585e-05	0.0028968267142772675	0.02491910010576248	0.00012922666792292148	0.013955573551356792	0.0015756400534883142	0.000979680917225778	0.0008333124569617212	0.0009575081057846546	0.0009718830697238445	0.03182423859834671	0.2033553272485733	0.0005694944993592799
344	344	contig_345	1992	26	unclassified.Proteobacteria	0.0009874696843326092	0.0004306701011955738	0.0012502797180786729	0.0025017003063112497	0.004246186930686235	0.005432333331555128	0.002231826074421406	0.00021511355589609593	0.011840774677693844	0.000925000524148345	0.005933339241892099	0.009249074384570122	0.0021681233774870634	0.26022806763648987	0.009070036001503468	0.00039548685890622437	0.000989660737104714	0.012388295494019985	7.818740414222702e-05	0.0046453289687633514	0.0007421481423079967	0.0005751704447902739	0.00011251713294768706	0.0020620899740606546	0.00093844038201496	0.04208749160170555	0.6181119680404663	0.00016323175805155188
345	345	contig_346	1989	26	unclassified.Proteobacteria	6.052176468074322e-05	9.19912872632267e-06	0.0004572052275761962	0.02008565329015255	0.0005423584370873868	0.0019382294267416	0.04667563736438751	0.0007457638275809586	0.0010316435946151614	0.0005347481928765774	0.0006394894444383681	0.0008773510344326496	0.0015784422867000103	0.2735958695411682	0.008475291542708874	0.010403820313513279	0.0003917916910722852	0.0017206427874043584	2.3338377275194944e-07	0.002198943868279457	0.020336737856268883	0.11896688491106033	0.00011629041546257213	0.0020466141868382692	0.00044079951476305723	0.011258192360401154	0.4706610441207886	0.004210629966109991
346	346	contig_347	1985	0	chromosome.unclassified	0.08459531515836716	0.04394690319895744	0.171112060546875	0.0001794848358258605	0.034590620547533035	0.1741437464952469	2.6793668439495377e-05	0.007486233953386545	1.0225091500615235e-05	1.9527929907781072e-05	0.00023491100000683218	0.041033390909433365	0.0001215963638969697	0.3604382276535034	0.05275536701083183	5.926222002017312e-08	0.0005086645833216608	0.004192090593278408	1.2043565220665187e-05	0.019413398578763008	1.6339375861207373e-06	1.2927733223477844e-05	0.0002796815533656627	2.68396749270039e-09	4.590617027133703e-05	0.000266955146798864	0.004569769371300936	2.402888412689208e-06
347	347	contig_348	1978	13	chromosome.unclassified	0.000542046909686178	0.067606620490551	0.004282480571419001	0.0001147733346442692	0.009679431095719337	0.0003652265586424619	9.901881639962085e-06	0.0002076140372082591	0.05661127343773842	3.172429933329113e-05	0.0009328781743533909	0.24564163386821747	0.0001272398221772164	0.5830022692680359	0.00912335142493248	2.605491317808628e-06	0.0007959093782119453	0.00812271423637867	1.83725369424792e-05	0.0021769010927528143	2.1518288122024387e-05	2.3935845092637464e-06	2.7382891857996583e-05	0.006402302533388138	4.6232715249061584e-05	0.0007020554621703923	0.003380420384928584	2.2833053662907332e-05
348	348	contig_349	1976	13	chromosome.unclassified	0.045689672231674194	0.00011341948265908286	0.001233370159752667	0.0015685734106227756	0.06878762692213058	0.11198753118515015	0.0002602231106720865	0.0035392185673117638	0.0001526985870441422	0.00018493359675630927	0.011102567426860332	0.020950568839907646	0.003958573564887047	0.19487638771533966	0.33335378766059875	3.929786998924101e-06	0.0008700265898369253	0.019153205677866936	0.00021529546938836575	0.0016996910562738776	0.00022861547768115997	0.0004904484958387911	0.0018198437755927444	1.1002977089447086e-06	0.0002601854794193059	0.009950856678187847	0.16751819849014282	2.9431410439428873e-05
349	349	contig_350	1976	13	unclassified.Proteobacteria	0.0017153368098661304	0.006634177640080452	2.849138945748564e-05	0.00014918373199179769	0.0013229887699708343	0.002402789192274213	6.555717118317261e-05	0.0036345748230814934	1.3946979038337304e-07	2.0276067516533658e-05	0.0007863228092901409	0.002022504573687911	0.00071479327743873	0.5540637373924255	0.012039639055728912	2.275403176099644e-06	8.217935828724876e-05	0.0037330954801291227	0.0011114669032394886	0.0005520547274500132	0.00013786180352326483	4.963122773915529e-05	0.0006271502352319658	8.462319965474308e-05	5.193706238060258e-05	0.00814103428274393	0.3995122015476227	0.00031396717531606555
350	350	contig_351	1971	2	chromosome.unclassified	0.004450594540685415	0.008428164757788181	0.40269792079925537	0.0002904398425016552	0.003929469734430313	0.014848648570477962	0.00019405352941248566	0.01074906438589096	4.2361953092040494e-05	0.00010121703962795436	0.0005940641858614981	0.019482573494315147	0.0001533205941086635	0.173467218875885	0.12444023042917252	6.122242211858975e-06	0.0004538414941634983	0.004192995838820934	3.7578874980681576e-06	0.2253144234418869	6.278770888457075e-05	7.108318823156878e-05	0.0014931481564417481	3.632788866525516e-05	0.00013890689297113568	0.0035076637286692858	4.3767638999270275e-05	0.0008058453095145524
351	351	contig_352	1960	26	unclassified.Proteobacteria	0.0011138017289340496	0.009944562800228596	0.0006351445335894823	0.0004923925152979791	0.015184040181338787	0.0008705997024662793	1.3674723049916793e-05	0.00030180043540894985	0.0001000094271148555	5.7122419093502685e-05	0.00318320095539093	0.11008454114198685	0.00037330365739762783	0.1408429890871048	0.028640398755669594	3.7977431475155754e-06	0.0017618638230487704	0.03779616206884384	0.00048020563554018736	0.004066945519298315	7.921281940070912e-05	1.166864331025863e-05	1.9889452232746407e-05	0.03405478969216347	0.00014347258547786623	0.004269626457244158	0.605449914932251	2.488908103259746e-05
352	352	contig_353	1959	13	chromosome.unclassified	0.004283389076590538	0.0031996609177440405	0.03450470045208931	0.002271847100928426	0.02701772004365921	0.021003253757953644	0.00015583226922899485	0.003261593170464039	3.0144765332806855e-05	0.00015344645362347364	0.001647964003495872	0.017785489559173584	0.0008080374100245535	0.5336387157440186	0.27284324169158936	5.9512403822736815e-06	0.0020003041718155146	0.0075694299302995205	2.273875543323811e-05	0.021795645356178284	0.00019202166004106402	0.00016682462592143565	0.00047744030598551035	6.0511509218486026e-05	0.0002891997864935547	0.0023112075868993998	0.04240432754158974	9.937985305441543e-05
353	353	contig_354	1958	26	plasmid.unclassified	0.02083141915500164	0.027923643589019775	0.0006771558546461165	0.0026304235216230154	0.003790386253967881	0.01886802911758423	0.0018755454802885652	0.0024324103724211454	1.5946767234709114e-05	0.0001094866674975492	0.006449657026678324	0.023325568065047264	0.02120409719645977	0.0034072452690452337	0.022205078974366188	1.5320714737754315e-05	0.002025240333750844	0.030014092102646828	0.010120316408574581	0.012378640472888947	0.001067000557668507	0.003920281305909157	0.0012455502292141318	0.001265064929611981	0.00026304772472940385	0.18409927189350128	0.5969560146331787	0.00088409025920555
354	354	contig_355	1953	1	chromosome.unclassified	0.04190010204911232	0.36915645003318787	0.0044838180765509605	0.0004288152267690748	0.014425636269152164	0.1424943059682846	0.0003506455977912992	0.008176482282578945	5.31769182998687e-06	3.425105751375668e-05	0.001925920252688229	0.016354797407984734	0.0034671707544475794	0.2829269468784332	0.06327434629201889	2.609883040349814e-06	0.00041756886639632285	0.014798946678638458	0.005211474373936653	0.0034813990350812674	0.00022615982743445784	0.00015419274859596044	0.000575984304305166	6.997828313615173e-05	8.134784729918465e-05	0.007546465378254652	0.01726708747446537	0.0007617314695380628
355	355	contig_356	1950	13	chromosome.unclassified	0.0011742208153009415	0.0023861846420913935	0.11368501931428909	0.0002479809627402574	0.06667985767126083	0.002800689311698079	1.3618104276247323e-05	0.0002750690036918968	0.000637052406091243	2.634484008012805e-05	0.0007148816366679966	0.08658358454704285	0.0003148537070956081	0.6817768216133118	0.024687454104423523	2.0744876110256882e-06	0.000930666399654001	0.0032281801104545593	7.850587735447334e-07	0.010605644434690475	4.938732672599144e-05	6.586500239791349e-05	1.7576736354385503e-05	2.739699812082108e-05	3.6574845580616966e-05	0.0009430858190171421	0.00206626090221107	2.274841972393915e-05
356	356	contig_357	1941	2	unclassified.unclassified	0.006028018891811371	0.005707839038223028	0.21172304451465607	0.01928899623453617	0.019838087260723114	0.011748525314033031	0.0022144499234855175	0.00025118267512880266	0.06735334545373917	0.005297668278217316	0.010154946707189083	0.09406492859125137	0.001795103307813406	0.10693814605474472	0.02981993742287159	0.0007058315095491707	0.016703827306628227	0.019660068675875664	0.00022427033400163054	0.10602269321680069	0.0035011395812034607	0.00310775195248425	0.00016190791211556643	0.005910252686589956	0.006033811252564192	0.027662701904773712	0.216091588139534	0.0019900009501725435
357	357	contig_358	1936	13	chromosome.unclassified	0.004880623891949654	0.002278577536344528	0.027620410546660423	0.032067570835351944	0.03779290243983269	0.014843001030385494	0.003554713912308216	0.0062759495340287685	0.0011033270275220275	0.0013942644000053406	0.01229471992701292	0.13779036700725555	0.006581380497664213	0.3426996171474457	0.09715410321950912	0.0003600702330004424	0.023545503616333008	0.0715874508023262	8.463141421088949e-05	0.09904199838638306	0.003468540497124195	0.003468457842245698	0.0010025952942669392	0.003246373264119029	0.0013977267080917954	0.02669927477836609	0.03575969114899635	0.002006127266213298
358	358	contig_359	1936	13	chromosome.unclassified	3.678587745525874e-05	8.69732175488025e-05	0.00010431760892970487	9.709801815915853e-06	0.0008898594533093274	8.604667527833953e-05	1.904623900372826e-06	9.312343172496185e-05	1.965475576071185e-06	4.951570190314669e-06	2.3244261683430523e-05	0.008395611308515072	3.7433376292028697e-06	0.6677417755126953	0.3160621225833893	3.217260200472083e-07	0.0003152786521241069	0.0019244548166170716	9.537429690453791e-08	0.0029417534824460745	3.726742988874321e-06	2.8272026497688785e-07	1.8676764739211649e-06	0.0009792426135390997	6.084770575398579e-06	9.089271770790219e-05	0.00016716205573175102	2.674345341802109e-05
359	359	contig_360	1934	13	chromosome.unclassified	0.04063350334763527	0.03311392292380333	0.009662731550633907	0.004283975809812546	0.02514583431184292	0.03203094005584717	0.000999139971099794	0.009226487949490547	0.009203228168189526	0.0012257470516487956	0.01939452439546585	0.1463346630334854	0.007690643426030874	0.0912008211016655	0.2791038751602173	3.090266545768827e-05	0.004687257576733828	0.04822254180908203	0.00244203326292336	0.19855482876300812	0.00039815378841012716	0.00018342153634876013	0.0019767305348068476	0.0002499981492292136	0.0012955998536199331	0.029980579391121864	0.0015817534876987338	0.001146161463111639
360	360	contig_361	1933	2	unclassified.Bacteroidetes	0.002691940637305379	0.006487075239419937	0.28073635697364807	0.0023883769754320383	0.0070160455070436	0.002498096553608775	0.0002062094717985019	0.0018777052173390985	0.0017759805778041482	0.0008736350573599339	0.0067453389056026936	0.07508908212184906	0.0012188864639028907	0.0018372653285041451	0.07315713167190552	3.3516367693664506e-05	0.014151260256767273	0.01362162921577692	0.0007277410477399826	0.44219842553138733	0.0005104448064230382	0.00012420247367117554	0.0006609158008359373	0.019327571615576744	0.0012001534923911095	0.027943747118115425	0.013702373020350933	0.0011988109908998013
361	361	contig_362	1929	23	plasmid.unclassified	1.7361717254971154e-05	3.82286407329957e-06	0.031981635838747025	0.0005561865400522947	6.584093353012577e-05	3.4420670999679714e-05	5.730116299673682e-06	2.4278399450849975e-06	0.016052961349487305	0.001750349416397512	0.0004313320678193122	0.003645794466137886	0.00015135500871110708	4.998314580006991e-06	0.0025154303293675184	3.378555629751645e-05	0.010835320688784122	0.00033920397982001305	3.3599974358367035e-08	0.3229983150959015	0.00023761689953971654	1.807646003726404e-05	1.5171918903433834e-06	0.6016485095024109	0.0009146435186266899	0.005661973729729652	7.614653441123664e-05	1.531235466245562e-05
362	362	contig_363	1923	8	chromosome.unclassified	0.0071362219750881195	0.029990116134285927	0.00015283485117834061	0.0027498938143253326	0.018450723960995674	0.006009488832205534	0.00036886148154735565	0.0014741993509232998	0.31250181794166565	0.0006093725096434355	0.011524283327162266	0.1064545288681984	0.005798986181616783	0.19501852989196777	0.09947610646486282	0.00017337275494355708	0.01892363838851452	0.13822872936725616	0.0006676571792922914	0.011166983284056187	0.0007450161501765251	6.083265179768205e-05	0.0002031926269410178	0.015529345721006393	0.0007160038803704083	0.011040634475648403	0.0017921844264492393	0.003036464797332883
363	363	contig_364	1918	13	chromosome.unclassified	0.004856191109865904	0.0339016355574131	0.04016709700226784	0.0015247170813381672	0.03541898727416992	0.004902021959424019	6.5145744883921e-05	0.0015631892019882798	0.01771952398121357	0.0003558914177119732	0.005361050367355347	0.07718329131603241	0.0006650762516073883	0.6229624152183533	0.07025448977947235	8.408090252487455e-06	0.0021976984571665525	0.02047380432486534	0.0002224948984803632	0.03113594651222229	0.0001153612756752409	2.1272857338772155e-05	0.0001441249914932996	0.0009640411008149385	0.000490389356855303	0.0038793834391981363	0.02333161234855652	0.0001147190123447217
364	364	contig_365	1898	23	plasmid.unclassified	7.393730629701167e-05	7.375052518909797e-05	0.0011229285737499595	0.01194711308926344	0.0006732151377946138	0.0004261653230059892	0.000848477182444185	9.600527846487239e-05	0.006808794569224119	0.002860392676666379	0.005231499671936035	0.011621172539889812	0.004310789052397013	0.006194790825247765	0.004591581877321005	0.017506539821624756	0.006358118262141943	0.003397485241293907	3.034335122720222e-06	0.029064983129501343	0.013259549625217915	0.002956982934847474	8.757581235840917e-05	0.18105314671993256	0.0027829541359096766	0.3299975097179413	0.3472275733947754	0.009423896670341492
365	365	contig_366	1896	13	unclassified.Proteobacteria	0.0012816563248634338	0.0002151694498024881	0.008637562394142151	0.003037828952074051	0.013057867996394634	0.00398311298340559	0.00014474692579824477	0.0007422913331538439	0.04006321728229523	0.0009933310793712735	0.009316036477684975	0.012357410974800587	0.0006117645534686744	0.45903027057647705	0.03343314677476883	0.00011072066990891472	0.0010411053663119674	0.010063469409942627	3.747465234482661e-05	0.014412767253816128	0.0002944446459878236	0.0001007163300528191	0.0003187262627761811	0.006064929533749819	0.0011273158015683293	0.014647605828940868	0.3647817075252533	9.361671982333064e-05
366	366	contig_367	1896	2	unclassified.unclassified	0.0011169948847964406	0.0019537147600203753	0.16455316543579102	0.001916058943606913	0.038804393261671066	0.0015732162864878774	5.255481028143549e-06	0.0001334976259386167	0.0012006124015897512	0.0001874606969067827	0.0024507504422217607	0.01185683999210596	0.00015270298172254115	0.11645105481147766	0.24512483179569244	1.4301434703156701e-06	0.010608140379190445	0.0031558198388665915	1.8497853488952387e-06	0.03927813097834587	0.00023168542247731239	2.3719409000477754e-05	5.046394289820455e-05	0.000268912292085588	0.00061891257064417	0.0009290145826525986	0.3573484420776367	2.894606268455391e-06
367	367	contig_368	1880	13	unclassified.unclassified	0.005825930740684271	0.001272825407795608	0.027631374076008797	9.161182242678478e-05	0.01914842613041401	0.06887982785701752	8.277980668935925e-06	0.004386835265904665	8.326548595505301e-06	1.8909131540567614e-05	0.0001791461108950898	0.021620767191052437	3.517049481160939e-05	0.3865768015384674	0.08228705078363419	1.6277347469895176e-07	6.357391248457134e-05	0.00264604389667511	1.656907897995552e-06	0.06804800033569336	6.024224148859503e-06	9.924023288476747e-06	8.886653085937724e-05	2.011106516874861e-07	4.11806431657169e-05	0.0004782277683261782	0.31063970923423767	5.1432270993245766e-06
368	368	contig_369	1879	13	chromosome.Proteobacteria	0.00010325934272259474	1.2635262010007864e-06	4.762506705446867e-06	0.0002582970482762903	0.0026651218067854643	0.0006495058187283576	2.1975751224090345e-05	0.0002173092361772433	1.8722802224147017e-06	1.3049152585153934e-05	0.0007652139756828547	0.002292513381689787	0.00024446911993436515	0.8240509033203125	0.014136995188891888	6.278878117882414e-06	0.0004928904818370938	0.008365918882191181	1.533745574988643e-07	9.662445518188179e-05	0.0001707316841930151	2.2753270968678407e-05	9.26130815059878e-06	5.2592618885682896e-05	3.219942664145492e-05	0.0030711416620761156	0.14225070178508759	2.241755510112853e-06
369	369	contig_370	1870	1	unclassified.unclassified	0.025509266182780266	0.22499103844165802	0.007152904290705919	0.01414403598755598	0.007315626833587885	0.016065796837210655	0.005283985286951065	0.0006581410416401923	0.043898534029722214	0.0011367344995960593	0.015337139368057251	0.024635910987854004	0.03634372353553772	0.12325625866651535	0.03447661176323891	0.0012597677996382117	0.006599560845643282	0.027339056134223938	0.014500248245894909	0.12042567878961563	0.003027460305020213	0.0168448556214571	0.001440586056560278	0.027098914608359337	0.001028406317345798	0.12220451235771179	0.07429575175046921	0.003729515941813588
370	370	contig_371	1868	8	chromosome.unclassified	0.002039271639660001	0.034034933894872665	0.04694868624210358	0.00020111141202505678	0.015584666281938553	0.0009983571944758296	1.0797065442602616e-05	8.189798245439306e-05	0.2143927365541458	0.00022621196694672108	0.0009986220393329859	0.03760291263461113	4.35910296801012e-05	0.3758327066898346	0.007606757339090109	1.6762900258981972e-06	0.0006686400738544762	0.0036577063146978617	2.629528353281785e-06	0.2545119822025299	6.656609912170097e-06	3.244634854127071e-06	3.4663428323256085e-06	0.0001649961486691609	0.0003897487185895443	0.0002913459902629256	0.003669884754344821	2.4710434445296414e-05
371	371	contig_372	1864	25	plasmid.unclassified	0.00012462778249755502	9.164284165308345e-06	0.0004400673497002572	0.012012556195259094	0.000331578659825027	0.0014270205283537507	0.04078567400574684	0.00014509615721181035	8.700607577338815e-05	0.007714313920587301	0.0023816085886210203	0.0033211337868124247	0.016459045931696892	9.265200787922367e-06	0.01910562254488468	0.0038595590740442276	0.010282221250236034	0.002664172323420644	5.0951875891769305e-05	0.025255942717194557	0.10317406058311462	0.228964164853096	0.0011508825700730085	0.0828588530421257	0.004319184459745884	0.3882381021976471	0.023124726489186287	0.021703379228711128
372	372	contig_373	1864	14	chromosome.unclassified	0.005174974445253611	0.0006332331104204059	0.0018862170400097966	0.0017170015489682555	0.004163054749369621	0.008573574014008045	0.01186181977391243	0.06030664220452309	1.8937698769150302e-06	0.0001915202010422945	0.0019223731942474842	0.011855990625917912	0.0038628254551440477	0.16226020455360413	0.6367073655128479	2.7782691176980734e-05	0.0007234166841953993	0.009287269786000252	1.5717188944108784e-05	0.010510980151593685	0.0016812658868730068	0.003285396844148636	0.04608485475182533	3.6652629660238745e-06	0.0002196499117417261	0.008049072697758675	0.0009989283280447125	0.007993321865797043
373	373	contig_374	1862	13	unclassified.Proteobacteria	0.00041489829891361296	2.9515480491681956e-05	6.443879829021171e-05	0.0003320378309581429	0.004453817382454872	0.0006590017001144588	1.9196766515960917e-05	0.00014162562729325145	0.00031041158945299685	6.853197555756196e-05	0.0022461782209575176	0.002787146018818021	0.0002824589901138097	0.6216340661048889	0.004074933938682079	5.861902081960579e-06	0.0001497790653957054	0.0028271691408008337	1.9188822989235632e-05	0.0005793303134851158	4.348142465460114e-05	1.4568092410627287e-05	3.776953599299304e-05	7.072873268043622e-05	9.459962166147307e-05	0.002046678913757205	0.35658684372901917	5.683830750058405e-06
374	374	contig_375	1848	13	chromosome.Proteobacteria	0.009176447987556458	0.0015064524486660957	0.009492968209087849	0.0008180647273547947	0.034907326102256775	0.04539282247424126	0.00010976638441206887	0.008318958804011345	0.0006521890754811466	3.925758574041538e-05	0.0009346269071102142	0.010288727469742298	0.0005500624538399279	0.7368676066398621	0.0854622945189476	8.439798762083228e-07	0.0007153786136768758	0.004347577225416899	2.472139931342099e-05	0.005410538986325264	7.720097346464172e-05	0.00018662014917936176	0.0019694543443620205	1.7724392819218338e-05	9.11205424927175e-05	0.001059336238540709	0.04157964885234833	2.2639735561824637e-06
375	375	contig_376	1845	19	unclassified.unclassified	0.002082849619910121	0.007069324608892202	0.2955996096134186	0.0012665180256590247	0.004124618601053953	0.002886771224439144	0.00035784815554507077	0.0021678353659808636	0.0014180225552991033	0.00030620256438851357	0.002758623333647847	0.021295463666319847	0.0010660471161827445	0.18558691442012787	0.06868574768304825	1.1242019354540389e-05	0.003246930195018649	0.006979255471378565	0.0008536531240679324	0.370236873626709	0.0004208798927720636	0.0002928990579675883	0.001418881118297577	0.0075879632495343685	0.00045448020682670176	0.0036576988641172647	0.007908507250249386	0.00025836643180809915
376	376	contig_377	1844	13	chromosome.Proteobacteria	0.007573396433144808	0.0011987498728558421	0.0002850167511496693	0.0018378602107986808	0.0024549190420657396	0.025830311700701714	0.009483694098889828	0.00863746926188469	0.0013500535860657692	6.154668517410755e-05	0.001148815848864615	0.008666708134114742	0.0020008478313684464	0.8166652321815491	0.024668902158737183	1.5257039194693789e-05	0.0001575065398355946	0.009270941838622093	0.0008764909580349922	0.0008154469542205334	0.00020531694462988526	0.0022287529427558184	0.002486534183844924	7.963367352203932e-06	0.00013665214646607637	0.01855374500155449	0.052934590727090836	0.0004472070140764117
377	377	contig_378	1832	13	unclassified.Proteobacteria	1.7442484022467397e-05	7.184871265053516e-06	0.0003005721955560148	0.00015371815243270248	0.0025400794111192226	6.922703323652968e-05	1.1209107242393657e-06	1.2287901881791186e-05	4.762070602737367e-05	5.767718539573252e-05	0.0002945056476164609	0.0020013684406876564	1.4692933291371446e-05	0.6004683375358582	0.006653433199971914	1.3455847692966927e-05	5.727125608245842e-05	0.0007758792489767075	4.60345583874755e-09	0.0004062626976519823	1.9197272195015103e-05	6.052986918803072e-06	8.317456945405866e-07	0.00011187003110535443	0.00012098398292437196	0.0009806441375985742	0.38484326004981995	2.498096728231758e-05
378	378	contig_379	1831	26	plasmid.Proteobacteria	9.591365233063698e-05	1.5762357463700027e-07	6.368934555212036e-05	0.00015204552619252354	0.0005919195245951414	0.023854032158851624	3.076544089708477e-05	1.6638903616694734e-05	1.7114033425968955e-06	6.772668712073937e-06	5.8079982409253716e-05	0.00020158385450486094	2.370048787270207e-05	0.13978523015975952	0.0003294498019386083	1.4255093674364616e-06	6.235861292225309e-06	0.00014964703586883843	2.1222098212092533e-07	6.50191432214342e-05	1.2427866749931127e-05	0.0007967751007527113	4.87989063913119e-06	9.613543028308413e-08	8.474082278553396e-06	0.00041191454511135817	0.8333294987678528	1.6254725778708234e-06
379	379	contig_380	1828	13	chromosome.unclassified	0.0013907261891290545	0.0014131915522739291	0.0010355006670579314	0.0010868090903386474	0.0036635417491197586	0.005510140210390091	0.00042540940921753645	0.004241977818310261	0.004185865167528391	0.0010236899834126234	0.0030899804551154375	0.02157828025519848	0.0004344593908172101	0.5874393582344055	0.21310679614543915	5.4195199481910095e-05	0.0006929396186023951	0.00852865632623434	2.0291297914809547e-05	0.0008341952343471348	0.00042733701411634684	5.043076816946268e-05	0.0009444247116334736	0.001196628320030868	0.001662330818362534	0.03188013657927513	0.09654601663351059	0.007536668796092272
